customer_Id,DOB,Gender,city_code
268982,17-03-1974,M,10
273496,25-03-1974,M,8
267273,27-03-1974,M,7
274884,29-03-1974,F,3
272783,01-04-1974,M,3
272671,01-04-1974,F,7
273900,02-04-1974,F,8
272163,06-04-1974,M,3
271251,06-04-1974,M,2
268387,09-04-1974,F,1
267209,15-04-1974,M,4
272790,15-04-1974,F,5
268864,17-04-1974,F,2
269291,17-04-1974,F,4
266866,18-04-1974,M,4
268769,18-04-1974,F,4
268086,19-04-1974,M,5
269565,20-04-1974,M,9
273065,22-04-1974,F,7
268140,23-04-1974,F,8
267915,25-04-1974,M,8
268654,26-04-1974,M,9
266783,01-05-1974,M,4
272869,02-05-1974,M,4
271994,03-05-1974,F,6
273175,03-05-1974,F,8
274761,04-05-1974,M,8
267972,04-05-1974,M,8
273987,05-05-1974,M,9
268536,05-05-1974,F,3
275186,06-05-1974,F,3
268639,07-05-1974,F,10
269925,07-05-1974,M,5
274782,07-05-1974,F,8
269691,08-05-1974,M,1
274982,10-05-1974,M,8
268981,11-05-1974,M,7
268901,12-05-1974,M,9
267158,14-05-1974,M,5
273429,14-05-1974,M,9
273795,15-05-1974,M,5
267278,18-05-1974,F,10
268477,19-05-1974,F,3
267413,21-05-1974,M,4
272409,21-05-1974,M,7
270992,23-05-1974,F,2
274335,25-05-1974,F,5
271670,28-05-1974,F,2
273671,01-06-1974,M,4
273510,02-06-1974,M,7
274476,03-06-1974,F,1
272730,03-06-1974,M,1
270172,04-06-1974,F,4
267874,05-06-1974,F,3
273698,06-06-1974,F,1
270924,06-06-1974,M,4
274929,07-06-1974,F,8
266934,07-06-1974,F,4
273490,07-06-1974,M,4
274013,08-06-1974,F,4
274028,11-06-1974,F,8
269142,14-06-1974,F,7
274250,20-06-1974,M,2
268069,20-06-1974,M,4
270598,21-06-1974,M,1
274153,22-06-1974,M,4
266957,22-06-1974,M,3
272043,22-06-1974,F,4
273326,26-06-1974,F,2
274572,28-06-1974,M,2
270582,01-07-1974,M,5
273051,03-07-1974,M,8
272484,04-07-1974,F,4
268778,05-07-1974,F,10
267549,07-07-1974,M,2
272105,10-07-1974,F,7
268847,12-07-1974,F,7
273199,13-07-1974,M,2
267289,16-07-1974,F,5
271346,17-07-1974,M,4
271201,17-07-1974,F,3
270554,19-07-1974,F,2
274054,20-07-1974,M,3
267752,20-07-1974,F,1
268869,22-07-1974,M,3
271813,24-07-1974,F,5
270092,26-07-1974,F,9
273690,26-07-1974,F,9
268878,28-07-1974,M,7
272343,28-07-1974,F,1
272324,02-08-1974,M,10
271314,04-08-1974,M,1
274552,04-08-1974,F,3
274358,05-08-1974,M,4
274772,05-08-1974,M,10
270694,06-08-1974,F,3
267927,07-08-1974,M,9
270186,08-08-1974,M,10
271350,10-08-1974,F,2
271878,11-08-1974,F,10
268704,11-08-1974,F,3
271009,13-08-1974,F,2
269910,13-08-1974,F,5
266896,14-08-1974,F,1
268895,16-08-1974,M,4
267124,21-08-1974,M,2
268286,23-08-1974,M,5
269299,24-08-1974,F,6
270160,27-08-1974,F,7
274597,28-08-1974,F,4
273600,28-08-1974,M,10
268692,28-08-1974,M,1
268852,01-09-1974,F,6
274482,01-09-1974,M,4
269283,01-09-1974,F,3
270812,02-09-1974,M,2
271740,03-09-1974,M,5
268364,04-09-1974,M,9
270269,04-09-1974,F,8
269843,05-09-1974,F,8
275120,05-09-1974,M,1
271668,06-09-1974,F,8
274145,08-09-1974,F,3
268136,13-09-1974,M,1
268682,17-09-1974,M,8
271928,19-09-1974,F,9
270425,21-09-1974,M,9
271313,23-09-1974,F,2
274018,29-09-1974,F,8
268743,04-10-1974,M,7
271210,04-10-1974,M,9
269401,06-10-1974,F,9
268289,10-10-1974,F,4
273610,12-10-1974,F,5
273721,13-10-1974,M,9
274283,13-10-1974,M,2
270734,14-10-1974,F,5
272546,14-10-1974,F,3
274870,14-10-1974,M,10
271568,16-10-1974,F,3
272135,19-10-1974,F,5
268501,19-10-1974,M,5
269868,21-10-1974,M,10
270462,22-10-1974,F,4
272803,23-10-1974,M,7
270335,24-10-1974,M,4
266945,25-10-1974,M,2
270313,26-10-1974,M,8
268095,26-10-1974,M,4
270470,27-10-1974,M,9
267702,29-10-1974,F,6
272837,05-11-1974,F,9
275000,05-11-1974,F,6
270302,09-11-1974,F,9
274766,11-11-1974,M,6
273758,11-11-1974,F,9
273875,13-11-1974,F,8
272595,13-11-1974,M,5
270593,14-11-1974,M,8
266838,14-11-1974,M,4
266816,15-11-1974,M,6
270517,15-11-1974,F,2
267990,18-11-1974,F,10
272348,18-11-1974,F,10
267840,18-11-1974,F,5
273621,20-11-1974,F,7
273791,21-11-1974,F,8
267693,22-11-1974,F,8
270881,22-11-1974,M,6
270034,22-11-1974,M,7
274239,27-11-1974,M,7
268153,27-11-1974,F,1
269914,28-11-1974,M,2
270799,28-11-1974,M,10
270448,29-11-1974,M,8
272461,01-12-1974,F,1
271474,02-12-1974,M,8
270340,03-12-1974,M,8
269924,04-12-1974,M,5
272356,04-12-1974,F,4
273881,07-12-1974,F,7
273347,10-12-1974,F,8
271139,11-12-1974,M,2
270541,11-12-1974,M,4
272479,12-12-1974,F,3
273287,13-12-1974,M,9
267853,18-12-1974,F,7
273906,18-12-1974,M,1
274848,18-12-1974,F,8
272573,20-12-1974,M,8
274668,23-12-1974,F,9
272929,24-12-1974,M,6
274264,25-12-1974,M,7
267020,26-12-1974,F,8
268942,26-12-1974,F,8
267724,28-12-1974,M,10
271236,29-12-1974,F,8
268589,02-01-1975,M,6
268582,03-01-1975,M,1
272950,04-01-1975,F,10
270207,05-01-1975,F,3
272791,07-01-1975,F,10
272919,12-01-1975,M,7
273389,13-01-1975,F,6
273770,15-01-1975,F,4
268819,17-01-1975,M,7
273438,17-01-1975,M,10
269652,18-01-1975,M,10
273878,19-01-1975,M,3
274014,24-01-1975,M,10
274765,29-01-1975,M,6
268390,01-02-1975,M,5
272375,01-02-1975,M,2
272812,02-02-1975,F,8
271500,03-02-1975,F,9
269411,03-02-1975,F,1
270338,04-02-1975,M,8
270722,06-02-1975,F,1
269266,08-02-1975,F,9
267784,09-02-1975,F,3
268332,10-02-1975,F,9
268898,11-02-1975,F,4
272328,11-02-1975,F,10
274537,12-02-1975,F,1
270327,12-02-1975,M,1
273975,14-02-1975,F,1
273739,16-02-1975,F,9
268492,17-02-1975,M,1
270037,17-02-1975,F,1
269122,20-02-1975,M,1
271249,22-02-1975,M,9
267170,24-02-1975,F,2
267527,25-02-1975,M,6
267282,26-02-1975,F,1
271287,27-02-1975,M,4
270718,27-02-1975,M,5
271468,27-02-1975,M,8
273616,02-03-1975,M,2
273238,03-03-1975,M,4
268712,03-03-1975,F,6
274411,04-03-1975,F,9
270967,07-03-1975,F,5
270031,08-03-1975,F,8
270872,10-03-1975,M,1
269674,17-03-1975,F,10
272590,23-03-1975,M,5
273597,24-03-1975,F,4
270766,24-03-1975,M,1
271076,26-03-1975,M,6
270802,27-03-1975,F,4
269755,29-03-1975,M,2
270617,06-04-1975,M,5
269727,06-04-1975,F,9
271760,06-04-1975,M,9
273215,07-04-1975,M,4
270309,09-04-1975,M,3
272760,11-04-1975,F,8
269981,14-04-1975,F,5
273354,15-04-1975,M,2
267912,17-04-1975,F,2
275086,17-04-1975,M,10
274692,19-04-1975,M,3
268495,23-04-1975,M,9
268397,24-04-1975,F,9
270920,25-04-1975,M,3
275053,25-04-1975,F,7
275010,27-04-1975,M,8
270960,28-04-1975,F,4
268079,02-05-1975,M,8
273186,03-05-1975,F,7
271483,04-05-1975,F,2
270970,04-05-1975,M,4
271748,05-05-1975,F,4
273660,05-05-1975,M,10
268261,06-05-1975,F,3
270090,07-05-1975,M,6
270502,07-05-1975,F,8
272045,07-05-1975,M,10
269366,07-05-1975,F,3
274152,08-05-1975,M,2
271154,08-05-1975,M,3
272002,10-05-1975,M,7
271040,11-05-1975,M,10
273612,11-05-1975,F,5
268603,11-05-1975,M,7
273693,12-05-1975,F,8
272256,13-05-1975,F,4
267697,13-05-1975,M,6
270392,13-05-1975,M,1
272187,14-05-1975,M,10
268663,17-05-1975,F,8
274208,18-05-1975,F,1
270951,18-05-1975,M,8
272806,20-05-1975,F,10
269513,20-05-1975,M,7
274678,20-05-1975,F,9
268044,20-05-1975,F,10
268646,22-05-1975,F,9
273077,28-05-1975,F,5
266897,29-05-1975,F,4
270798,01-06-1975,M,8
269808,01-06-1975,M,9
271073,02-06-1975,M,8
273726,04-06-1975,F,1
275114,06-06-1975,M,9
274423,06-06-1975,M,5
271615,06-06-1975,F,10
273166,07-06-1975,M,4
270962,08-06-1975,F,3
268485,08-06-1975,M,2
272842,08-06-1975,M,9
268426,10-06-1975,M,2
273360,11-06-1975,M,6
269002,11-06-1975,M,10
270311,14-06-1975,M,5
272120,14-06-1975,F,6
267148,15-06-1975,F,7
273860,15-06-1975,F,4
274736,18-06-1975,M,7
269869,19-06-1975,M,4
272180,20-06-1975,F,3
271589,21-06-1975,F,7
274313,22-06-1975,M,1
268815,26-06-1975,M,3
271673,26-06-1975,F,7
266952,26-06-1975,M,1
267390,27-06-1975,F,2
272049,28-06-1975,F,6
267281,01-07-1975,F,7
274896,01-07-1975,M,4
271620,03-07-1975,M,9
266916,04-07-1975,M,10
267719,04-07-1975,M,5
273043,06-07-1975,F,5
274307,08-07-1975,F,1
274320,09-07-1975,M,4
273633,09-07-1975,M,1
269232,10-07-1975,F,1
269969,11-07-1975,F,1
269500,11-07-1975,M,10
274784,12-07-1975,M,9
269447,14-07-1975,F,9
267902,17-07-1975,M,4
267375,17-07-1975,M,6
270182,17-07-1975,M,1
274016,17-07-1975,F,8
268935,18-07-1975,F,1
271655,18-07-1975,F,1
269708,21-07-1975,F,6
271467,22-07-1975,F,7
273127,24-07-1975,M,9
271418,27-07-1975,M,1
269051,28-07-1975,M,2
273528,01-08-1975,F,9
269618,01-08-1975,F,1
271683,01-08-1975,M,2
273462,01-08-1975,F,3
272221,01-08-1975,M,6
271096,03-08-1975,M,2
270494,04-08-1975,F,10
272998,05-08-1975,M,1
267551,08-08-1975,M,6
268177,08-08-1975,F,4
272541,13-08-1975,M,6
269196,15-08-1975,M,8
273805,16-08-1975,M,10
271325,18-08-1975,M,2
274492,21-08-1975,M,9
273484,23-08-1975,M,3
269527,24-08-1975,M,9
271901,24-08-1975,M,10
272436,24-08-1975,F,2
272305,25-08-1975,F,10
268906,25-08-1975,M,9
269184,27-08-1975,F,4
269783,27-08-1975,F,7
273084,27-08-1975,M,4
271053,28-08-1975,M,5
267345,02-09-1975,F,6
267378,03-09-1975,M,3
269307,03-09-1975,M,1
273247,04-09-1975,M,4
271654,06-09-1975,F,8
272907,06-09-1975,F,2
270477,07-09-1975,M,6
275102,08-09-1975,F,3
268494,08-09-1975,F,2
273692,10-09-1975,F,9
268126,12-09-1975,F,2
270178,17-09-1975,M,10
272172,17-09-1975,M,10
271397,18-09-1975,F,9
275125,19-09-1975,F,3
268522,19-09-1975,M,6
272939,20-09-1975,M,5
272415,22-09-1975,F,6
267366,23-09-1975,M,4
273896,24-09-1975,M,6
269439,26-09-1975,F,9
267296,26-09-1975,M,4
270666,02-10-1975,F,2
272796,02-10-1975,M,3
272277,04-10-1975,M,2
271375,04-10-1975,M,10
273649,05-10-1975,M,5
269721,06-10-1975,F,8
268787,10-10-1975,F,4
274246,10-10-1975,F,6
270376,12-10-1975,M,8
268889,14-10-1975,M,10
273224,15-10-1975,F,7
270077,16-10-1975,F,4
275096,17-10-1975,F,10
269104,18-10-1975,F,9
272626,19-10-1975,M,2
267524,19-10-1975,M,6
274329,22-10-1975,F,2
269892,23-10-1975,F,3
271268,23-10-1975,F,4
274796,25-10-1975,F,3
272306,26-10-1975,M,7
273530,28-10-1975,F,9
267104,29-10-1975,M,4
269786,29-10-1975,F,9
268033,02-11-1975,M,10
266993,03-11-1975,F,2
270975,03-11-1975,F,2
271920,04-11-1975,F,8
267113,04-11-1975,F,3
269563,09-11-1975,F,5
275054,11-11-1975,M,3
270608,12-11-1975,F,5
268468,12-11-1975,M,5
270745,12-11-1975,F,5
275255,13-11-1975,F,4
269388,14-11-1975,M,3
273908,16-11-1975,M,10
269774,16-11-1975,M,6
271680,18-11-1975,F,1
270682,18-11-1975,M,5
273937,19-11-1975,M,5
271565,22-11-1975,M,8
271363,22-11-1975,F,9
268800,23-11-1975,M,6
268584,24-11-1975,F,7
270294,26-11-1975,M,7
267889,27-11-1975,F,4
271546,28-11-1975,M,3
273916,01-12-1975,F,9
274740,01-12-1975,M,10
272756,03-12-1975,F,9
270835,05-12-1975,M,10
273096,05-12-1975,F,5
274410,05-12-1975,M,8
267453,05-12-1975,M,6
273891,06-12-1975,M,5
270279,07-12-1975,F,3
270632,08-12-1975,F,9
271963,08-12-1975,F,1
271822,09-12-1975,M,9
274366,12-12-1975,M,1
272822,13-12-1975,F,4
269336,13-12-1975,F,5
270337,17-12-1975,F,9
268078,19-12-1975,F,6
271555,20-12-1975,F,2
273128,22-12-1975,M,9
270445,23-12-1975,M,2
268884,24-12-1975,M,10
267712,25-12-1975,M,2
272596,25-12-1975,M,5
270234,26-12-1975,M,1
272329,28-12-1975,M,8
272155,28-12-1975,M,6
269639,02-01-1976,M,4
267297,04-01-1976,M,2
269149,05-01-1976,M,4
270709,05-01-1976,M,7
274034,06-01-1976,F,8
271947,06-01-1976,M,3
271704,07-01-1976,F,5
266805,07-01-1976,F,8
272915,12-01-1976,F,7
271087,12-01-1976,F,3
274155,13-01-1976,M,9
269996,16-01-1976,M,7
274681,19-01-1976,F,9
270005,24-01-1976,F,7
269619,29-01-1976,M,6
269550,01-02-1976,F,4
270627,01-02-1976,F,10
269188,04-02-1976,F,2
270536,07-02-1976,M,9
271062,10-02-1976,M,2
272321,10-02-1976,M,5
271051,13-02-1976,F,3
272905,17-02-1976,F,5
268579,20-02-1976,F,8
271250,20-02-1976,M,4
270368,21-02-1976,M,4
267745,21-02-1976,F,10
273824,25-02-1976,F,10
272284,25-02-1976,F,5
267522,28-02-1976,M,3
273889,01-03-1976,F,10
272344,02-03-1976,F,9
267941,03-03-1976,M,2
268110,06-03-1976,M,2
270125,07-03-1976,F,4
273027,09-03-1976,M,7
269076,09-03-1976,F,4
271501,10-03-1976,F,8
270931,11-03-1976,M,3
271145,15-03-1976,M,8
270755,16-03-1976,F,5
268388,17-03-1976,M,8
271424,17-03-1976,F,9
271173,18-03-1976,M,7
275024,20-03-1976,F,2
268975,21-03-1976,F,6
270741,25-03-1976,F,9
272642,29-03-1976,F,5
271018,03-04-1976,M,6
269498,05-04-1976,F,7
273548,12-04-1976,M,7
271098,14-04-1976,F,4
274437,14-04-1976,M,6
269474,15-04-1976,M,2
273236,17-04-1976,F,3
270418,18-04-1976,F,10
273037,18-04-1976,F,7
268302,25-04-1976,M,5
271747,26-04-1976,F,3
273928,27-04-1976,M,1
271988,28-04-1976,F,2
268958,02-05-1976,F,5
270399,02-05-1976,M,8
267828,07-05-1976,M,3
266917,07-05-1976,F,8
270020,08-05-1976,M,9
268797,09-05-1976,F,8
269773,11-05-1976,F,10
266894,11-05-1976,F,3
270750,14-05-1976,F,10
272726,14-05-1976,M,4
272682,16-05-1976,M,7
272864,17-05-1976,M,6
267662,19-05-1976,F,8
269677,20-05-1976,M,5
274566,24-05-1976,F,1
270937,27-05-1976,F,3
271803,28-05-1976,F,7
272924,29-05-1976,M,9
273239,02-06-1976,M,4
269476,03-06-1976,M,1
272593,04-06-1976,F,9
268947,05-06-1976,F,10
270505,06-06-1976,M,7
267441,08-06-1976,M,10
268752,09-06-1976,M,4
273172,09-06-1976,F,5
267231,10-06-1976,F,1
269927,11-06-1976,F,10
270622,13-06-1976,F,5
274852,15-06-1976,F,4
274747,16-06-1976,F,3
272219,19-06-1976,M,3
271020,20-06-1976,M,8
273092,22-06-1976,F,6
275020,23-06-1976,M,2
274970,23-06-1976,F,8
273213,24-06-1976,F,2
275022,25-06-1976,F,2
266829,25-06-1976,F,4
273486,28-06-1976,F,10
270654,29-06-1976,F,1
269136,01-07-1976,M,4
271275,01-07-1976,M,8
271131,02-07-1976,F,9
268995,04-07-1976,M,1
272545,07-07-1976,M,6
267970,12-07-1976,M,2
268026,14-07-1976,F,5
267687,17-07-1976,M,7
274954,19-07-1976,M,3
271510,20-07-1976,M,1
274460,20-07-1976,M,1
267661,20-07-1976,M,8
270360,22-07-1976,F,7
268665,26-07-1976,M,8
269392,02-08-1976,M,2
273845,03-08-1976,M,6
266942,03-08-1976,M,4
272145,09-08-1976,F,9
273344,09-08-1976,F,9
274035,09-08-1976,M,9
268458,10-08-1976,M,1
271982,10-08-1976,M,8
273760,11-08-1976,M,9
274539,12-08-1976,F,7
267025,12-08-1976,F,8
268005,13-08-1976,F,4
269600,14-08-1976,F,5
272739,15-08-1976,M,4
270590,17-08-1976,M,3
271512,17-08-1976,F,5
269982,17-08-1976,F,1
267985,19-08-1976,F,7
269213,20-08-1976,M,3
271932,20-08-1976,F,6
270735,20-08-1976,M,6
267597,22-08-1976,M,10
274558,22-08-1976,F,6
271470,24-08-1976,F,3
271582,24-08-1976,M,6
269826,26-08-1976,F,6
269001,28-08-1976,M,1
269211,28-08-1976,F,6
271213,28-08-1976,M,4
267996,02-09-1976,M,8
270581,04-09-1976,M,4
271762,06-09-1976,M,4
268068,08-09-1976,F,9
271711,08-09-1976,M,1
270035,11-09-1976,M,3
270565,14-09-1976,M,1
270777,15-09-1976,F,5
272353,16-09-1976,M,6
274116,18-09-1976,F,6
274548,20-09-1976,F,9
268043,20-09-1976,F,10
273935,22-09-1976,F,1
267398,22-09-1976,M,4
266918,23-09-1976,M,2
272697,23-09-1976,M,5
270971,24-09-1976,F,5
273107,24-09-1976,F,5
271168,25-09-1976,M,4
272857,25-09-1976,M,3
273828,29-09-1976,M,3
274394,02-10-1976,F,10
272476,06-10-1976,F,7
274477,07-10-1976,F,7
275030,08-10-1976,M,3
273355,09-10-1976,F,7
269532,09-10-1976,F,9
268933,10-10-1976,F,10
267844,10-10-1976,F,10
271185,12-10-1976,F,5
274429,14-10-1976,M,4
268961,14-10-1976,M,3
268367,16-10-1976,M,10
269517,17-10-1976,F,4
273473,19-10-1976,M,6
272639,20-10-1976,F,3
274582,20-10-1976,M,1
271386,21-10-1976,M,10
274066,26-10-1976,M,8
270447,27-10-1976,F,10
273444,28-10-1976,M,5
270984,28-10-1976,F,2
272896,01-11-1976,M,4
275184,01-11-1976,M,5
273862,02-11-1976,F,9
271541,03-11-1976,M,7
270018,03-11-1976,M,6
270844,04-11-1976,F,2
275163,05-11-1976,M,6
271052,06-11-1976,F,9
274969,06-11-1976,F,3
269087,06-11-1976,M,3
274801,08-11-1976,F,5
269932,09-11-1976,F,8
271695,11-11-1976,F,6
272096,12-11-1976,F,10
274484,13-11-1976,F,9
269432,16-11-1976,F,3
271597,23-11-1976,M,3
272676,23-11-1976,M,2
272137,24-11-1976,F,8
267699,24-11-1976,F,5
272768,26-11-1976,F,2
267419,28-11-1976,F,10
275160,04-12-1976,M,7
269433,07-12-1976,F,10
274171,08-12-1976,F,2
273331,08-12-1976,F,5
274769,10-12-1976,F,3
268523,10-12-1976,F,4
274519,10-12-1976,F,1
273488,11-12-1976,M,3
271410,16-12-1976,F,2
269440,17-12-1976,F,5
271549,22-12-1976,M,4
268505,22-12-1976,M,7
273300,24-12-1976,F,3
272362,25-12-1976,M,8
271787,26-12-1976,M,10
268517,27-12-1976,F,4
272520,27-12-1976,M,5
270257,02-01-1977,F,10
272771,02-01-1977,F,3
273223,03-01-1977,M,8
268801,04-01-1977,M,7
267252,04-01-1977,F,10
273313,04-01-1977,M,10
269771,05-01-1977,M,6
272589,07-01-1977,F,8
270546,08-01-1977,F,9
267322,10-01-1977,M,10
268513,11-01-1977,M,10
270664,11-01-1977,M,4
273877,12-01-1977,M,5
269893,13-01-1977,F,4
270100,15-01-1977,M,9
271617,19-01-1977,M,3
268369,20-01-1977,M,3
267740,21-01-1977,M,2
270935,25-01-1977,M,6
267924,26-01-1977,F,1
272622,27-01-1977,F,4
269939,27-01-1977,M,10
267633,29-01-1977,M,6
273091,03-02-1977,M,6
269913,03-02-1977,F,2
268763,09-02-1977,M,1
267884,09-02-1977,M,2
266903,10-02-1977,M,10
271694,12-02-1977,F,10
269912,18-02-1977,M,2
274787,20-02-1977,M,8
270274,20-02-1977,M,7
266956,23-02-1977,M,7
272075,23-02-1977,M,7
271968,05-03-1977,M,10
272569,07-03-1977,M,4
275252,09-03-1977,M,6
267339,10-03-1977,F,9
274383,10-03-1977,M,8
275031,11-03-1977,M,1
272201,13-03-1977,F,3
272019,14-03-1977,M,2
267814,17-03-1977,F,7
272860,17-03-1977,F,4
274876,21-03-1977,F,1
274812,21-03-1977,M,10
272853,21-03-1977,F,3
268221,22-03-1977,M,3
273153,22-03-1977,F,2
267595,23-03-1977,F,7
269547,25-03-1977,F,4
268054,26-03-1977,M,8
272794,27-03-1977,F,6
274436,29-03-1977,M,5
271295,29-03-1977,M,9
271099,01-04-1977,F,9
268442,03-04-1977,M,4
273850,03-04-1977,M,5
268440,07-04-1977,M,1
267938,08-04-1977,F,2
268525,08-04-1977,F,1
268189,09-04-1977,M,7
270733,10-04-1977,F,10
272339,11-04-1977,F,1
267753,11-04-1977,F,5
271964,12-04-1977,F,2
272189,13-04-1977,M,9
274590,13-04-1977,F,2
271496,17-04-1977,M,5
268874,18-04-1977,M,5
274569,19-04-1977,F,1
270957,20-04-1977,M,3
269894,27-04-1977,F,10
274881,27-04-1977,M,1
268894,27-04-1977,M,4
267734,28-04-1977,F,4
273076,28-04-1977,F,5
266888,29-04-1977,M,3
269930,29-04-1977,M,10
271634,01-05-1977,F,3
267075,03-05-1977,M,10
269175,06-05-1977,F,2
272103,14-05-1977,F,4
267464,16-05-1977,F,3
275179,16-05-1977,M,7
274900,17-05-1977,M,9
271495,17-05-1977,M,7
268625,18-05-1977,F,1
273608,19-05-1977,M,4
273909,20-05-1977,M,2
267189,23-05-1977,M,1
274500,23-05-1977,F,9
272539,23-05-1977,F,7
273586,26-05-1977,M,1
274481,26-05-1977,M,4
272587,26-05-1977,F,2
269787,27-05-1977,M,4
269589,27-05-1977,M,1
274673,27-05-1977,F,10
271769,28-05-1977,F,1
274968,28-05-1977,M,10
273231,01-06-1977,M,7
271218,06-06-1977,F,4
273683,09-06-1977,F,10
269253,12-06-1977,M,2
267643,12-06-1977,M,3
271707,13-06-1977,M,3
271936,13-06-1977,F,7
273879,14-06-1977,F,6
273717,15-06-1977,F,2
267244,16-06-1977,M,2
273113,16-06-1977,M,3
268391,16-06-1977,F,6
273029,18-06-1977,F,2
268027,19-06-1977,M,4
271029,19-06-1977,M,3
271605,20-06-1977,F,10
271918,21-06-1977,M,2
269106,23-06-1977,M,3
273852,23-06-1977,F,7
271380,25-06-1977,F,7
268145,27-06-1977,F,6
273436,28-06-1977,M,5
270607,03-07-1977,F,6
270753,03-07-1977,M,5
274647,04-07-1977,F,5
271425,05-07-1977,F,8
267448,07-07-1977,M,1
267256,09-07-1977,F,8
266986,11-07-1977,F,6
268022,11-07-1977,M,2
269009,12-07-1977,M,2
270720,13-07-1977,M,9
267415,17-07-1977,M,6
274728,18-07-1977,F,3
267135,18-07-1977,F,4
269223,18-07-1977,F,6
273219,19-07-1977,F,3
274357,21-07-1977,F,10
267107,27-07-1977,M,1
272383,01-08-1977,F,3
269176,01-08-1977,F,2
275041,02-08-1977,F,10
268077,03-08-1977,M,5
272597,03-08-1977,F,1
273359,05-08-1977,M,7
275149,06-08-1977,F,8
269965,09-08-1977,M,3
271821,11-08-1977,F,8
272662,13-08-1977,M,7
268449,14-08-1977,M,2
270076,16-08-1977,M,2
275062,16-08-1977,F,6
268339,21-08-1977,M,2
269588,23-08-1977,F,8
268598,24-08-1977,M,3
273537,26-08-1977,F,4
273105,01-09-1977,F,1
267208,02-09-1977,M,8
271577,03-09-1977,M,5
268694,09-09-1977,F,2
274935,09-09-1977,F,3
274701,10-09-1977,M,6
267436,10-09-1977,M,7
269729,11-09-1977,M,2
270623,11-09-1977,M,3
272699,11-09-1977,M,4
268538,12-09-1977,F,4
270530,16-09-1977,M,9
269973,16-09-1977,F,8
273451,16-09-1977,M,3
271593,18-09-1977,M,1
268595,19-09-1977,M,4
271554,21-09-1977,F,7
267437,23-09-1977,M,8
270163,24-09-1977,F,3
270295,26-09-1977,F,9
272244,27-09-1977,M,10
269328,28-09-1977,M,7
271639,29-09-1977,F,1
269311,01-10-1977,F,2
270290,06-10-1977,F,10
270141,09-10-1977,F,3
268403,11-10-1977,F,10
269839,11-10-1977,M,2
269577,11-10-1977,F,3
271570,12-10-1977,F,1
272510,12-10-1977,F,10
273474,12-10-1977,F,1
272855,14-10-1977,F,2
275019,14-10-1977,F,5
275008,15-10-1977,F,10
267100,19-10-1977,F,6
271292,19-10-1977,M,6
271858,24-10-1977,M,2
270226,27-10-1977,M,5
267594,28-10-1977,F,8
272862,01-11-1977,M,9
266827,04-11-1977,F,7
273547,05-11-1977,M,1
268166,05-11-1977,M,5
270405,05-11-1977,M,10
273761,06-11-1977,F,4
274269,09-11-1977,M,8
272719,10-11-1977,M,4
273756,11-11-1977,M,2
269610,11-11-1977,M,2
269055,11-11-1977,M,4
273945,12-11-1977,M,10
271889,14-11-1977,F,5
268527,15-11-1977,M,5
269860,17-11-1977,F,8
268543,19-11-1977,M,10
272987,20-11-1977,M,2
269360,20-11-1977,F,6
274599,21-11-1977,M,2
270906,21-11-1977,F,3
270367,21-11-1977,F,5
274121,23-11-1977,F,1
268938,24-11-1977,F,4
273917,24-11-1977,M,8
268006,25-11-1977,F,8
272509,27-11-1977,M,3
272195,28-11-1977,F,8
274345,29-11-1977,F,3
270229,01-12-1977,M,9
275058,03-12-1977,M,7
271514,06-12-1977,M,7
269420,06-12-1977,F,8
271970,06-12-1977,M,3
273872,09-12-1977,F,3
274828,10-12-1977,M,6
273772,12-12-1977,F,3
270498,13-12-1977,F,10
269596,16-12-1977,F,5
269005,16-12-1977,M,7
269748,16-12-1977,F,5
267478,16-12-1977,F,1
272830,20-12-1977,M,10
274687,22-12-1977,F,1
271770,24-12-1977,F,9
267878,24-12-1977,M,8
274457,26-12-1977,F,4
271253,27-12-1977,F,8
272761,28-12-1977,F,8
269607,29-12-1977,F,2
270066,01-01-1978,F,2
268438,02-01-1978,F,1
271688,05-01-1978,M,7
273983,06-01-1978,M,8
270283,07-01-1978,F,10
269670,07-01-1978,M,3
274211,11-01-1978,F,4
274943,11-01-1978,F,2
270743,12-01-1978,F,3
268880,16-01-1978,M,9
272632,16-01-1978,M,8
269587,18-01-1978,F,5
271061,18-01-1978,M,9
267385,19-01-1978,M,7
273035,20-01-1978,M,5
270171,21-01-1978,F,3
269438,21-01-1978,F,4
267117,21-01-1978,F,7
270389,22-01-1978,M,10
268133,23-01-1978,M,3
272395,23-01-1978,M,4
269760,23-01-1978,M,7
271730,25-01-1978,M,6
274069,27-01-1978,M,6
274365,28-01-1978,F,2
274703,29-01-1978,M,2
269710,04-02-1978,M,4
274609,04-02-1978,F,5
267720,05-02-1978,F,10
268293,07-02-1978,M,7
274854,07-02-1978,M,1
271643,08-02-1978,F,3
271368,08-02-1978,F,2
268984,09-02-1978,M,2
274184,10-02-1978,M,8
269903,11-02-1978,M,2
271852,11-02-1978,M,3
268065,14-02-1978,F,3
270443,15-02-1978,F,5
273740,15-02-1978,F,5
273500,16-02-1978,F,8
274196,17-02-1978,M,2
270353,19-02-1978,F,10
269535,19-02-1978,M,3
268701,22-02-1978,M,5
271896,24-02-1978,M,9
267348,27-02-1978,M,2
267955,28-02-1978,M,9
270626,28-02-1978,F,6
270817,28-02-1978,M,3
269847,02-03-1978,F,1
268279,06-03-1978,M,3
